seconds_elapsed,z,y,x
27.02658887,-1.752225876,-0.67412281,-0.272566199
27.0423667,-2.643015385,-0.225007296,-1.080882788
27.0582356,-3.37877512,0.236131817,-1.721844912
27.07410474,-4.587311268,0.339709729,-2.298203945
27.08991309,-5.42744875,0.244867563,-2.227440596
27.10578198,-5.548032761,0.173975587,-1.803497553
27.12155981,-5.196590424,0.095914513,-1.499618649
27.13736792,-4.788290977,0.260338873,-1.395688772
27.15323706,-5.021145344,0.576027632,-1.40995729
27.16904492,-4.190034389,0.806896091,-1.39038384
27.18494458,-2.670940399,0.754808664,-0.960061312
27.20078345,-0.912658691,0.836923718,-0.568167686
27.21659131,-0.292361259,1.162787676,-0.303909183
27.23249097,0.749308586,1.402502537,0.06583941
27.2482688,2.190743446,1.577876568,0.593543053
27.26419897,2.953867912,1.577171326,0.418538809
27.28000684,3.469270706,1.932601929,0.595491409
27.29587598,4.132024765,1.964699388,0.482486844
27.31174536,4.534673691,1.10027957,0.561789989
27.32752271,6.299225807,0.427764237,0.989261687
27.34339209,6.519122124,0.396493137,0.939091802
27.35935254,5.067181587,0.153397322,-0.076444864
27.37516089,3.908611298,0.127387464,-0.686582685
27.39106055,4.444834709,-1.49121213,-0.475088865
27.40689893,5.618216515,-3.18005228,-0.014429629
27.42282935,4.703846931,-3.672607183,-0.218367398
27.43869849,2.131445885,-3.243548155,-1.033333659
27.45447607,0.116902351,-2.811155796,-1.803642392
27.47037573,-1.070583344,-2.358700752,-1.937634468
27.48621411,-1.868876457,-2.093651295,-1.698987961
27.50211377,-2.510875225,-1.999528885,-1.410541296
27.51795239,-2.540403843,-1.754465818,-1.141590238
27.53372998,-2.540957451,-1.424344659,-0.810627103
27.54962964,-2.138599396,-0.840594053,-0.321365297
27.5655293,-2.428384304,-0.242894694,-0.329241633
27.58136816,-3.376607895,0.377140075,-0.256242275
27.5972373,-4.090993404,0.83493948,-0.207360268
27.61301489,-4.67088604,0.902463078,-0.305027306
27.62891455,-5.410571575,0.61128211,-0.409183264
27.64472241,-5.150808811,0.456613481,-0.264384151
27.66059155,-4.776275635,0.232192591,-0.350009322
27.67636914,-4.257130146,0.647141457,-0.578168273
27.69217749,-3.480466366,0.763343692,-0.898324192
27.70804663,-2.05309391,0.602073312,-1.402023792
27.72385449,0.792901039,0.243648946,-1.474218011
27.73966284,1.974076271,0.492900789,-1.41964972
27.75550122,1.471019745,1.094275951,-1.925666809
27.77130957,1.361865997,1.57437706,-1.496848226
27.78714795,2.487847328,1.450656414,-0.646217465
27.8029563,3.106957436,1.040576696,-0.307101965
27.81888647,3.855940819,0.618131816,-0.27712357
27.83469434,4.425283432,0.21635735,0.063394904
27.85050269,5.450848579,0.041530371,0.444835782
27.86637183,4.710181236,0.188890576,0.663188696
27.88227148,3.764763832,0.684633732,0.820233941
27.89820166,3.071651459,0.30111444,0.678453445
27.9140708,3.632258415,-1.21804142,0.569386005
27.92990918,4.602639198,-2.839678526,0.736252189
27.94577832,3.671170235,-3.094679356,1.050729752
27.96155591,1.441553116,-2.554088831,0.946326017
27.97742505,0.006858826,-2.171897888,0.983705044
27.9932334,-1.096338272,-1.752737641,0.882711291
28.0090415,-1.46441555,-1.505122066,0.496974349
28.02491064,-1.63924408,-1.468862534,-0.138533592
28.04068823,-1.124297142,-1.550801158,-0.471971869
28.05664868,-0.332566261,-1.402257919,-0.376897871
28.07242651,-0.755364418,-0.865730643,-0.652097404
28.08823438,-2.039336681,-0.113950983,-1.301683426
28.10410376,-3.436707973,0.293913245,-1.407588601
28.1198811,-3.478050232,0.260243624,-1.339712977
28.13571997,-2.510636806,0.129738867,-0.998438597
28.15155835,-2.753427505,0.022272557,-1.205097914
28.16733618,-3.779344559,0.249278128,-1.498195887
28.18320508,-4.28508091,0.57081008,-1.317896247
28.19901343,-4.495319366,0.89683646,-1.372800469
28.21485181,-4.67700386,1.262720227,-1.11105299
28.23069067,-2.972374916,1.27817595,-0.307449937
28.24649854,-1.631032944,1.398542643,0.219841838
28.26239819,-0.571111679,1.649890184,0.437813938
28.27823682,0.719860077,1.41894567,0.863489091
28.29413647,1.785619736,1.29108727,1.32299614
28.30991406,2.596329689,0.760623753,1.236536384
28.32575293,2.764827728,0.88930738,0.798494339
28.34159155,2.846147537,0.907171726,0.591842175
28.35742993,3.520199776,0.603756785,0.506789565
28.37336011,5.133520126,0.256281257,0.436724186
28.38919873,5.112407684,0.230065107,0.285062373
28.4050376,4.310466766,0.39232707,-0.900968015
28.42087598,3.093608856,-0.00620544,-1.413350105
28.43665381,4.486822128,-1.392738938,-1.300902009
28.45255347,5.998456955,-2.83838129,-0.460728943
28.46839185,5.509551048,-3.518340588,-0.213348031
28.48416943,2.692076683,-3.193483353,-0.744630456
28.50006909,-0.707790375,-2.517823219,-1.165797234
28.51590796,-2.728975773,-2.150762081,-1.645541191
28.53180737,-3.030909538,-1.841131687,-1.501472712
28.54764624,-2.422056198,-1.84973073,-1.425798535
28.56348462,-1.570512772,-2.001510382,-1.01927352
28.57935376,-0.286420822,-2.205617428,-0.729643345
28.59519263,0.84009552,-1.935872555,0.183887959
28.61109229,0.39470005,-1.141363978,0.585236669
28.62686987,-1.278390884,-0.274306953,0.077356339
28.64273901,-2.367054939,0.336336672,-0.29353106
28.65863867,-3.364760876,0.533393502,-0.767549276
28.67438574,-3.4896698,0.241771758,-1.195260763
28.6902854,-3.354131222,-0.076682031,-1.048071623
28.70612402,-3.857131958,0.152147353,-1.34465611
28.7219624,-4.40626812,0.341351688,-2.093182802
28.73780127,-4.520421505,0.580058038,-2.091886997
28.75363965,-4.255383492,1.076220632,-1.8724612
28.76957007,-3.385485172,0.990615845,-1.861337304
28.78537793,-1.265440941,0.714985013,-2.12954092
28.80115552,1.084709167,0.212195635,-1.764570355
28.81705518,2.112498283,0.294603348,-1.306965232
28.83286353,1.831473351,0.881380677,-1.185985446
28.84873267,1.248370171,1.20615983,-1.211110592
28.86457104,2.205569267,0.722546697,-1.01709938
28.88040991,3.821464539,-0.062313199,-0.768877625
28.89627905,5.62091732,-0.331469655,-0.011463642
28.91205664,5.021512985,0.149365067,0.333849072
28.92783423,3.506507874,0.750680327,0.48276782
28.94364209,2.446624756,0.324371696,0.615169168
28.95945044,3.115792274,-0.957070231,0.933067083
28.97531958,4.725613594,-2.646377087,1.377873659
28.99112744,4.733293533,-3.310117722,1.609686494
29.0070271,2.731305122,-3.149538279,1.233310342
29.02289648,0.649786949,-2.673463345,0.586259604
29.03867383,-1.250123978,-2.127424717,0.368353009
29.05457349,-2.469829082,-1.805778623,-0.009622931
29.07038184,-3.400808811,-1.799612045,-0.284309387
29.08615942,-1.240067482,-2.126467228,-0.129669666
29.10196729,0.955836296,-2.486173868,0.24985373
29.11780615,0.976937294,-2.002065182,0.363495827
29.13367529,-0.269683838,-1.287245989,0.083541751
29.14951367,-1.073223114,-0.383352906,-0.174392939
29.16550513,-1.573292732,0.125492468,-0.516031742
29.18134375,-2.188632488,0.176364496,-0.590141892
29.19721265,-2.723612785,0.167573512,-0.644930243
29.21295972,-2.987380981,-0.075251564,-0.830011129
29.22879858,-3.59512043,-0.156146854,-1.012609363
29.24472852,-3.665133953,0.065522425,-1.048398495
29.26053687,-4.345204353,0.324967861,-1.027184963
29.27637524,-4.308521271,0.607062459,-0.868823647
29.29224438,-3.114974499,0.612489104,-0.666165888
29.30805273,-1.084701538,0.239302695,-0.335526347
29.32389111,1.522187233,0.225898266,0.076624036
29.33972998,1.798275948,0.699510217,0.399410486
29.35572095,1.596536636,1.422494411,0.53808558
29.37162085,1.971076012,1.621244431,0.546647072
29.38745923,2.743566513,1.411224842,0.471654534
29.40335889,4.002225876,0.684615135,0.202525139
29.41919775,5.324050903,0.154023647,0.288345575
29.43506689,6.356329918,0.15017271,0.522090375
29.45093579,5.371253014,0.30357796,-0.042410314
29.46674414,3.458135605,0.333858907,-0.88677001
29.48258276,2.51084137,-0.375273287,-1.265434742
29.49845166,3.638353348,-1.849631548,-1.066683054
29.51429053,4.204400063,-3.396537304,-1.197008014
29.53019019,3.544325829,-3.929689407,-1.170032978
29.54599805,1.688673973,-3.577043056,-1.501420736
29.56177588,-0.334779739,-2.968572617,-2.262101173
29.57752295,-2.791589737,-2.228694916,-2.399015427
29.59351392,-3.953032017,-2.083821535,-2.234486341
29.60941357,-3.749353409,-2.175046206,-1.738671541
29.62522192,-3.121166706,-2.313878059,-1.153032184
29.64112158,-0.169137001,-2.528450012,-0.083740711
29.65692944,0.540963173,-2.086196661,0.403838754
29.67279883,-1.235443115,-0.946084619,-0.128978014
29.68866797,-2.997495174,-0.019120336,-0.477863133
29.70453711,-3.851237774,0.43915385,-0.696236968
29.72046729,-4.148007393,0.31466651,-0.831523955
29.73633643,-3.461716652,0.1273669,-0.679643512
29.7521748,-3.511025906,0.139110684,-0.649544537
29.76810522,-3.790716171,0.371301174,-0.753057837
29.78391333,-3.946102619,0.643347919,-1.026538849
29.79975195,-3.723381519,0.799588561,-1.239696264
29.81555981,-3.678119183,1.086645007,-1.543069363
29.83139868,-3.101122379,1.067139626,-2.028123379
29.84723706,-1.547034264,0.731774807,-2.348721027
29.86304541,0.858125687,0.550028741,-1.379384398
29.87900586,3.36339283,0.509449482,-0.690411448
29.89484473,2.984150887,0.701849818,-0.476868272
29.91071387,2.909620285,0.928753853,-0.704745173
29.92658276,2.106912613,0.256162822,-0.66617918
29.94242139,4.138319016,-0.5068295,-0.151376128
29.95832104,6.554320335,-0.70271349,1.031051755
29.97409863,6.864590645,-0.332819611,1.756138325
29.9899375,4.965111732,-0.026581764,2.181180954
30.00580664,4.004450798,-0.923569441,1.933064461
30.0216145,4.820861816,-2.307749033,2.154872894
30.03745337,5.735284805,-3.73983407,2.506921768
30.05326123,4.38654232,-4.11388731,2.141541004
30.0691001,1.644655228,-3.698982239,1.426034451
30.08493848,-0.486856461,-3.087700367,0.874442577
30.1007771,-2.366821766,-2.251291275,0.322773457
30.11667676,-3.420862675,-1.606203318,0.052001834
30.13248511,-3.004086971,-1.315828204,-0.13630724
30.14832349,-2.149742126,-1.432742834,-0.487176418
30.16413184,-1.245126724,-1.562495589,-0.62300396
30.17990942,-0.155947685,-1.562875509,-0.460201859
30.19577856,0.495974541,-1.603822708,-0.287907124
30.21158667,0.107494354,-1.25711,-0.550095677
30.22745581,-0.587879181,-0.916478813,-0.691314101
30.24329419,-1.403972626,-0.585474432,-0.950452328
30.25907202,-1.812571049,-0.31569165,-1.141159058
30.2749104,-2.417489052,-0.055087317,-1.295770884
30.29068799,-3.290034294,0.166604161,-0.964742899
30.30655713,-3.579590321,0.137080237,-0.345372915
30.322396,-3.719387531,0.049944773,-0.690962434
30.33832593,-4.215836048,0.406851023,-1.741334796
30.35419531,-4.299871445,0.508506596,-1.62091589
30.37003394,-2.49008894,0.61506772,-1.41795671
30.38587231,-1.589044571,0.628644228,-0.690696001
30.40174146,0.023383141,0.374792635,-0.137666225
30.4175498,1.822944641,0.286601424,0.39359653
30.43338818,2.131177902,0.477020264,0.272548199
30.44919653,2.212023735,0.688232005,0.366312742
30.46503491,2.12929821,0.876344323,0.367526829
30.48087378,1.930838585,0.64007163,0.249851167
30.49665137,2.482502937,0.285493255,0.626371145
30.51252051,3.333949089,-0.035677433,1.373689175
30.52832837,3.276297569,-0.088418841,0.803190529
30.54419775,3.075580597,-0.139712214,-0.427018583
30.56006689,3.434672356,-0.95337075,-1.41831243
30.57587476,5.794796944,-2.971817017,-1.323578835
30.59170386,6.956181526,-4.110138416,-0.566841364
30.607573,4.513437271,-3.918614388,-0.909645796
30.62335059,0.8450737,-3.127499342,-1.697882414
30.63925024,-0.995462418,-2.504681587,-1.990407228
30.65502808,-1.75464344,-2.31325388,-1.498786688
30.67095801,-2.107174873,-2.132755756,-1.688114405
30.68676611,-1.835192204,-1.907681942,-1.713551998
30.70254395,-1.301487923,-1.824935436,-1.783438802
30.7184436,-0.794361115,-1.607218742,-1.566925287
30.73428198,-0.546782494,-1.385487556,-0.916694999
30.75021216,-0.39931488,-1.156531692,-0.256927073
30.76598999,-0.52686882,-0.84112376,-0.072914124
30.78185889,-0.918311119,-0.607008338,0.072193086
30.79772803,-1.657416344,-0.374497294,-0.07725209
30.81350586,-2.319996357,-0.27798143,-0.33945334
30.82940552,-2.903537273,-0.138731718,-0.355467379
30.8452439,-3.451147079,-0.004969716,-0.555106759
30.86102148,-4.112251759,0.194125652,-0.640760005
30.8769519,-3.786929607,0.260619521,-0.733397126
30.89275977,-3.444170952,0.317541063,-0.849160194
30.90865942,-2.946131229,0.34407407,-1.123245358
30.92452856,-2.704534054,0.523543656,-1.419460058
30.94036743,-2.115861416,0.669557452,-1.459751248
30.95626709,-1.098267555,0.725167513,-1.469104528
30.97204443,-0.384290695,0.640623689,-1.513945699
30.98797461,1.040094376,0.446585059,-1.355057001
31.00378271,1.763934135,0.440781951,-1.365751028
31.01959082,2.12101841,0.511100173,-1.136388302
31.03549048,2.405079842,0.415986776,-0.559039414
31.05132935,3.059318542,0.100007176,-0.351554036
31.067229,4.221915245,-0.503225148,-0.033941269
31.08300635,5.066212654,-0.848565102,0.602684855
31.09887573,4.738717079,-0.559696019,1.687332273
31.11465308,3.420004845,0.051087379,0.882251024
31.1304917,1.222102165,0.586585283,0.010139108
31.14636084,0.660108566,0.403752208,-0.337412238
31.16219946,1.61843586,-0.377006531,-0.248689651
31.17803809,3.626412392,-1.915216923,0.248077035
31.19393799,4.344278336,-3.019767523,0.537624836
31.20974585,3.235164642,-2.99245882,0.275974512
31.22561499,1.72514534,-2.412830114,-0.026312232
31.24145361,-0.059055328,-1.735277653,-0.578263283
31.25732275,-1.036643028,-1.253185868,-0.712817192
31.27316138,-2.161094189,-1.173922658,-0.697823882
31.28896948,-2.402075291,-1.352544785,-0.413914442
31.30483862,-1.0659132,-2.063177109,-0.075301766
31.32070776,-0.290450096,-2.233231068,-0.137443662
31.3365769,-0.003595352,-2.010287046,-0.209781289
31.35247656,-0.062646866,-1.467393637,-0.331345201
31.36831519,-0.623624802,-0.816666484,-0.485012174
31.38421484,-1.299383163,-0.436965287,-0.572833061
31.40002295,-1.487722397,-0.348723173,-0.458650827
31.41580054,-2.042128563,-0.288412035,-0.461691976
31.4317002,-2.775846958,-0.282361269,0.004804611
31.44750854,-2.609259605,-0.272900581,-0.239982128
31.46337744,-2.52692318,-0.315736055,-0.172371268
31.47921606,-3.140411854,-0.022767663,-0.119639397
31.49505493,-2.941634655,0.211413383,-0.718652546
31.51095459,-2.301826,0.393157601,-0.972457349
31.52673193,-1.86861515,0.082377911,-0.108479142
31.54266211,-1.2087183,0.182088375,0.238913178
31.5584397,-1.14283371,0.454694986,0.085585415
31.57424805,-1.040529251,0.822567225,0.449952722
31.59014771,-0.705651283,1.269035935,0.683366239
31.60601685,-0.158971786,1.438696146,0.778900564
31.62185522,0.574493408,1.1932019,0.759417176
31.63769385,1.397459984,0.550437689,0.450828552
31.65353247,1.454595566,0.443412304,0.143611073
31.66946289,1.845373154,0.192279696,0.050798178
31.68524023,2.707410812,-0.171856403,0.030934334
31.70120093,4.110599518,-0.605578661,0.259808004
31.71703955,4.30063343,-0.406517744,0.243884981
31.73281714,2.638015747,0.03823328,-0.267596364
31.7487168,1.225616455,0.586537242,-1.044650912
31.76455542,1.024435043,0.545333505,-1.412072182
31.7804248,3.117715836,-0.530334592,-1.471360326
31.79626318,5.372689247,-1.774491668,-1.680481672
31.81204077,6.074681282,-3.854910851,-0.513487041
31.82794067,5.386183739,-4.58494854,0.409933925
31.84374854,2.76266861,-3.660607815,-1.696886539
31.85952612,-0.109733582,-3.121752739,-2.237021685
31.87533447,-1.585540771,-2.965892792,-2.492001534
31.89120337,-2.731419086,-2.886988401,-2.425507069
31.90713379,-2.438576698,-2.688395739,-2.115419388
31.92291113,-1.827119827,-2.643989086,-1.230965853
31.93884131,-1.18735218,-2.759501219,-0.593010783
31.9546189,-0.725939751,-2.635385513,-0.259105504
31.97042725,-0.17346859,-2.279697895,-0.127492011
31.98626563,-0.030787468,-1.734241962,-0.219374478
32.00204346,-0.455616951,-1.120348215,-0.383187652
32.01797339,-1.147159576,-0.722476959,-0.512311935
32.03378149,-1.709317207,-0.622050166,-0.546365142
32.04962012,-1.915165901,-0.731521904,-0.771318614
32.06551978,-2.368040562,-0.828785121,-0.382419705
32.08129736,-2.798039913,-0.732399285,-0.4723351
32.0971665,-3.248147964,-0.541306257,-0.877987981
32.11300513,-3.615584373,-0.275046706,-0.824903429
32.12884375,-3.290146351,-0.285808921,-0.87022841
32.14471289,-2.115350246,-0.374696374,-1.150758266
32.160521,-1.379658699,-0.665261269,-1.426780105
32.17639014,-0.705836296,-0.821660399,-1.681885242
32.19216772,0.097131729,-1.112783074,-2.520270348
32.20797583,0.781751633,-0.879509032,-2.460571766
32.22384521,1.09244442,-0.541983008,-2.368862152
32.23962256,1.557228088,-0.146307588,-2.063052416
32.25555273,1.539229393,0.179016352,-2.114309788
32.27136084,1.36030674,0.405009747,-2.074661016
32.28722998,0.995345116,0.322221041,-2.278967857
32.3030686,1.42041111,0.042551756,-2.327356577
32.31887671,2.466090202,-0.332761049,-1.910716057
32.3348374,3.316305161,-0.200085759,-1.121701241
32.35061499,2.256749153,0.330986977,-0.820988894
32.36648413,1.008406639,0.716302395,-1.04232502
32.38232275,0.721311569,0.211762428,-0.989413977
32.39813086,2.056604385,-0.918432713,-0.594974816
32.41409155,4.171133995,-2.153331995,-0.674516976
32.42986938,4.75664711,-3.504631042,-0.267805338
32.44573828,4.335327148,-4.078386307,0.740465403
32.46176001,3.235198021,-3.84667778,0.787222981
32.47759863,1.913117409,-2.952951908,0.323679566
32.49337622,-0.115273476,-2.431906939,-0.03103888
32.50921509,-1.28014946,-2.055521965,-0.084174633
32.52502295,-1.360539436,-2.063552856,0.01315546
32.54089209,-1.304842949,-2.235827684,0.153392196
32.5567002,-0.366435051,-2.576946259,0.288991213
32.57253882,0.300465584,-2.795130491,0.159119725
32.58843848,0.553627968,-2.572944641,-0.07559526
32.60430762,0.41775322,-2.015827894,-0.350430608
32.620177,0.038771629,-1.510350347,-0.677733839
32.63595435,-0.561008453,-1.000802875,-0.967797041
32.65179297,-1.288975716,-0.742096305,-1.156720757
32.66769287,-2.015153885,-0.914771676,-0.848953784
32.68350073,-2.237425804,-0.704822302,-1.343238354
32.69940039,-2.50945282,-0.666153669,-1.379520893
32.7152085,-2.649818897,-0.666395426,-1.12417531
32.73116919,-2.687792778,-0.331587136,-1.229700327
32.74700781,-2.61247015,-0.003354311,-1.248997808
32.76278564,-2.754569054,0.047684789,-0.782541335
32.7786853,-2.425473213,0.208817601,-0.486327708
32.79449316,-2.052272797,0.475010872,-0.480485797
32.81042334,-1.96118021,0.784146428,-0.201031864
32.82623145,-1.612293243,0.723108292,-0.103587091
32.84203955,-0.578958511,0.248031378,-0.262573242
32.85796973,1.02264595,0.052946568,-0.580042601
32.87380835,1.370791435,-0.094303608,-0.623641253
32.88964722,2.258432388,0.05222702,-0.155009359
32.90545508,2.506469727,0.328135133,-0.690029621
32.92132422,2.32781601,0.493365884,-0.822068095
32.93728491,2.567040443,0.36250782,-0.875044227
32.95321533,3.075094223,0.192275047,-0.523149967
32.96917578,3.057137489,0.222500682,-0.181283444
32.98510596,2.390209198,0.379403353,-0.360254675
33.00100562,2.002510071,0.386595607,-0.772954702
33.01690527,1.873166084,0.142192006,-1.282116652
33.03277441,2.563469887,-0.428129315,-1.582929373
33.04873535,3.523640633,-1.347708583,-1.568835258
33.06460449,3.99411869,-2.315659523,-1.309842706
33.08047339,3.658380508,-2.977311611,-0.825199187
33.09634253,2.338075638,-2.972959042,-0.664139628
33.11218115,0.53383255,-2.810783148,-0.963420153
33.12817261,-0.909697533,-2.630373955,-1.426800847
33.14401099,-1.60384655,-2.433388948,-1.745886326
33.15984961,-1.794267654,-2.18442893,-1.705556393
33.17571899,-1.81572628,-1.844696999,-1.492967129
33.19146606,-1.746336937,-1.789398551,-1.343733549
33.207396,-1.227087021,-1.928503156,-1.14204216
33.22326538,-0.482637405,-1.913892508,-0.890946865
33.23904272,-0.169259071,-1.746430635,-0.837704659
33.25500342,-0.391497612,-1.36196959,-0.967930257
33.27087256,-1.299623489,-0.93594265,-1.149028659
33.28671118,-1.908426762,-0.540779233,-1.147816181
33.30258057,-2.024999619,-0.492301345,-1.103105903
33.3185105,-2.275328159,-0.431402922,-1.085057497
33.33441016,-2.803958416,-0.207338095,-1.187511206
33.35024902,-2.911236763,-0.048916221,-1.223705292
33.3660874,-2.958812237,0.008893847,-1.042345285
33.38189575,-2.656995296,0.089506626,-1.202813745
33.39773413,-2.249109745,0.232624888,-1.110875964
33.41366431,-1.795512199,0.357677579,-1.163296342
33.42944214,-1.455560684,0.455655813,-1.311695337
33.44525,-1.028032303,0.642236948,-1.442322373
33.46108887,-0.198200226,0.470704198,-1.442510843
33.47686621,0.634555817,0.31329751,-1.494605303
33.49270483,1.377782822,0.210448861,-0.994485855
33.50848267,1.630866051,0.281128287,-0.278805345
33.52435181,1.842494011,0.394704819,0.127555236
33.54015967,1.978467941,0.404892802,0.191937909
33.55599854,2.301990509,0.243894696,0.185561538
33.57186743,3.20111084,-0.175639987,0.204614073
33.58767554,3.836098671,-0.188849092,0.377061754
33.60345313,2.950489998,0.209201336,0.527713597
33.6193833,2.049038887,0.567401052,0.93054086
33.63522192,1.512003899,0.41082561,1.346781254
33.65109131,1.167080879,-0.187049747,1.448633194
33.66686865,1.795051575,-1.298462272,1.450370073
33.68273804,3.236004829,-2.631492376,1.56937623
33.6985459,3.592021942,-3.408943892,1.812519193
33.71438452,2.591263771,-3.424203157,2.072662115
33.7303147,1.422073364,-3.112317085,2.020465374
33.74609229,-0.553111076,-2.534904003,1.603038549
33.76202246,-1.543424606,-2.112679243,1.541200399
33.7778916,-2.007579803,-1.883226395,1.500947237
33.79376074,-1.911227703,-1.812487602,1.346440792
33.8096604,-1.301939964,-1.914845943,1.154456854
33.82546875,-0.274968147,-2.08260417,1.056419969
33.84133765,0.496099472,-2.034507275,1.151738048
33.85717627,0.446224213,-1.580331326,1.077243686
33.87298438,-0.154302597,-1.137960196,0.809601665
33.88885352,-0.81689167,-0.766830385,0.506285727
33.90469214,-1.427949905,-0.305549502,0.066445947
33.92056152,-2.00394249,-0.178617299,-0.165944606
33.93633887,-2.300795078,-0.175519049,-0.192066282
33.95217773,-2.633286476,-0.215240002,-0.10398218
33.96807739,-2.707323074,0.043136239,-0.169578642
33.98391577,-2.915196896,0.183782339,-0.299887657
33.99987671,-2.756897449,0.329867005,-0.242791682
34.01574561,-2.79984045,0.363779962,-0.285274446
34.03152344,-2.424492359,0.441211045,-0.159575582
34.0474231,-1.808226585,0.430476427,-0.077290803
34.06320044,-0.923793793,0.393144727,0.29796207
34.07906958,-0.387951851,0.422435224,0.424114704
34.09481665,-0.020394325,0.556129217,0.439848214
34.11059424,0.084666252,0.561999202,0.361027539
34.12643311,0.511453629,0.508385777,0.153187901
34.14221045,0.979596138,0.42319715,-0.073220834
34.15817114,2.008259773,0.280591607,-0.11177253
34.17397949,2.999428749,0.089717507,-0.142508671
34.18981787,3.495832443,0.021305203,-0.04117164
34.20568701,3.935322762,0.327145457,0.408266127
34.22152588,3.413082123,0.800030589,0.459608018
34.23739502,2.367508888,1.120013237,0.10355401
34.2532334,2.241306305,0.888571501,-0.132419497
34.26901099,3.294285774,-0.063175082,0.008998422
34.28491064,4.961743355,-1.63165164,0.328406513
34.30071875,5.959168434,-3.257574558,0.660712421
34.31658813,4.741916656,-3.913109303,0.460534662
34.332396,2.173509598,-3.869100094,-0.376628876
34.34832617,-0.326543808,-3.486785412,-1.392957568
34.36422583,-1.880232811,-2.910364628,-1.700333357
34.38006445,-2.133050442,-2.707555532,-2.247132063
34.39605591,-1.958249569,-2.579186916,-1.856917262
34.41186377,-2.096356392,-2.406239986,-1.542575121
34.42770264,-1.822550774,-2.125575066,-0.916026592
34.44357178,-0.944256783,-2.019788027,-0.21317324
34.45941016,0.030433655,-1.652524233,0.388618052
34.47521851,-0.112858772,-1.210663557,0.539799929
34.49099585,-0.78153038,-0.65846318,0.307883203
34.50683447,-1.376840591,-0.391293764,-0.056001037
34.52270361,-2.045734882,-0.286323547,-0.238199919
34.53851196,-2.602407455,-0.295235872,-0.210827559
34.55435034,-2.872603416,-0.337685943,-0.332027137
34.57015869,-3.302074432,-0.236749172,-0.487392783
34.58599707,-3.563687325,-0.193203568,-0.580018163
34.60186621,-3.737319946,-0.086853862,-0.868987799
34.61773535,-3.256521702,0.150700927,-1.320155144
34.63357422,-3.218118191,0.498935699,-1.707687378
34.64938208,-2.140922546,0.44115901,-2.319283485
34.66519019,-0.953273773,0.120408893,-2.330500126
34.68105933,0.487464905,-0.382412672,-1.717757583
34.69686768,1.826330185,-1.03509295,0.374594688
34.71279761,2.257646561,-0.644896865,0.631566644
34.72866699,2.132335663,-0.155054808,-0.084792137
34.74450537,1.285452843,0.770080566,-0.767770708
34.76037451,1.052681923,1.057309866,-1.087035179
34.7761521,1.246780396,0.622399092,-0.998679638
34.79211279,2.419624329,0.124048471,-0.563373685
34.80798218,4.210970879,-0.361917496,0.154930472
34.82382056,4.9763937,0.086176634,0.57918632
34.83975098,2.406711578,1.129912734,0.552241683
34.85552856,1.366461754,1.322822928,0.714028478
34.8714585,2.323679924,1.422012329,0.190575242
34.88732764,2.039402962,0.407581925,0.595188141
34.90316626,3.03266716,-0.655440807,0.88040781
34.91906592,3.083638191,-2.155874252,1.350601196
34.93484375,2.131156921,-2.885614157,1.908217549
34.95071265,1.379920006,-2.830841541,1.528245687
34.96661255,-0.334535599,-2.543470144,0.855791092
34.98245093,-1.411499977,-2.241504669,0.551425219
34.99832007,-2.140693188,-2.309279203,0.436052084
35.01412817,-2.541241646,-2.214010239,0.092900157
35.0299668,-2.432685375,-2.196660519,0.033816457
35.0457749,-1.78632021,-2.219074488,-0.255781412
35.06164404,-0.546232224,-2.177094221,-0.158454418
35.0775437,0.678913116,-1.961051702,0.087591887
35.09338232,0.824056625,-1.449699283,0.040652275
35.10925146,0.370770454,-0.998007476,-0.274559498
35.12509009,-0.448742867,-0.681788146,-0.608496666
35.14086792,-0.744517326,-0.647978365,-0.713415682
35.15673682,-0.894460678,-0.580154181,-0.8697927
35.17260596,-1.605773926,-0.240962565,-0.636526644
35.18850562,-2.326034546,-0.064901114,-0.960653365
35.20434424,-2.759530544,0.031905055,-1.286357999
35.22018311,-2.702685833,0.05993402,-1.23517561
35.23602148,-2.408978462,0.063556075,-1.125516891
35.25179907,-2.352337837,0.212071776,-0.92754215
35.26769873,-1.836310863,0.153129339,-0.801573098
35.28353735,-1.665041924,0.144162059,-0.949243426
35.29931494,-1.247788429,0.188862324,-0.880299926
35.3152146,-0.564659119,0.24103868,-0.428102076
35.33108374,0.116441727,0.259946108,0.083985686
35.34695288,0.778408051,0.405819654,0.477118134
35.36282227,1.006916046,0.490423799,0.844205618
35.37869141,1.54317379,0.653067708,1.095225453
35.39449927,1.79384613,0.776878238,1.140162945
35.41033813,2.138224602,0.251589537,1.002775431
35.42626807,2.828800201,-0.159454346,1.151869059
35.44210669,3.275978088,0.043668032,1.353820801
35.45788452,3.425028801,0.621084094,0.911971509
35.47375366,2.342465401,0.914834619,0.455288053
35.48953125,1.198566437,0.930174232,-0.137027442
35.50546118,1.290045738,0.193871617,-0.732341766
35.52123877,3.005570412,-1.270008564,-0.796343684
35.53710791,5.070711136,-2.722171545,-0.213273942
35.55297705,5.932743073,-3.591590405,0.304175138
35.56875464,3.871848106,-3.2849617,-0.280774623
35.58468481,1.010653496,-2.58419323,-0.886222601
35.60052344,-1.253525734,-2.20678544,-1.455227137
35.6163623,-2.097137451,-2.033516884,-1.748515606
